time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1981.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1982.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1983.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1984.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1985.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1986.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1987.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1988.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1989.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1990.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1991.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1992.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1993.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1994.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1995.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1996.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1997.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1998.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
1999.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
2000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0,301391100000.0
2001.0,301938900000.0,301965900000.0,301916200000.0,301919600000.0,301577000000.0,301875800000.0
2002.0,300495200000.0,300437200000.0,300419300000.0,300411500000.0,299643500000.0,300260300000.0
2003.0,299419200000.0,299304900000.0,299385600000.0,299620700000.0,296286100000.0,299351600000.0
2004.0,297689900000.0,297501800000.0,297775400000.0,298048300000.0,294418300000.0,297661600000.0
2005.0,296478400000.0,296317200000.0,296613000000.0,296922600000.0,292441600000.0,296504600000.0
2006.0,296501400000.0,296254900000.0,296699100000.0,296980700000.0,292460200000.0,296459200000.0
2007.0,292262100000.0,291868400000.0,292409100000.0,292526100000.0,287554700000.0,292257200000.0
2008.0,294263700000.0,292881500000.0,294104600000.0,292305900000.0,287944200000.0,293910600000.0
2009.0,292986000000.0,291352200000.0,292735900000.0,290789400000.0,286088000000.0,292342300000.0
2010.0,290534700000.0,289014600000.0,290379000000.0,288632800000.0,281652900000.0,290140800000.0
2011.0,286080100000.0,284718500000.0,285928300000.0,284607300000.0,277718200000.0,285660200000.0
2012.0,283039400000.0,281722100000.0,283129700000.0,281481900000.0,270753400000.0,282899000000.0
2013.0,285586800000.0,283767200000.0,285498200000.0,282541100000.0,271280800000.0,284929200000.0
2014.0,280298000000.0,278834100000.0,280078100000.0,277283700000.0,265045500000.0,279964300000.0
2015.0,277091600000.0,275512000000.0,277059200000.0,272191200000.0,260969100000.0,276617200000.0
2016.0,277813000000.0,276113600000.0,277703800000.0,272428100000.0,262071000000.0,277088900000.0
2017.0,275002500000.0,273174700000.0,274484900000.0,267975900000.0,258217200000.0,274020300000.0
2018.0,275763100000.0,273574100000.0,275039100000.0,267427300000.0,257109000000.0,274564800000.0
2019.0,270666600000.0,268884300000.0,269786600000.0,262713600000.0,252704500000.0,269522600000.0
2020.0,267943900000.0,262009800000.0,268266400000.0,258556800000.0,252306700000.0,266796300000.0
2021.0,261173700000.0,257435400000.0,265966000000.0,249413600000.0,252493900000.0,265595000000.0
2022.0,258425500000.0,252673400000.0,262760900000.0,246078200000.0,252975300000.0,266524500000.0
2023.0,253566400000.0,252232700000.0,259781200000.0,240047900000.0,249648700000.0,265475500000.0
2024.0,249189000000.0,249884600000.0,257126100000.0,234401300000.0,248231500000.0,260652700000.0
